"","country_group","platform","nps1","nps2","segment_size","revenue_2019_before1_mean","revenue_month_before1_mean","revenue_week_before1_mean","revenue_during1_mean","revenue_week_after1_mean","revenue_month_before2_mean","revenue_week_before2_mean","revenue_during2_mean","revenue_week_after2_mean","lootboxspend_2019_before1_mean","lootboxspend_month_before1_mean","lootboxspend_week_before1_mean","lootboxspend_during1_mean","lootboxspend_week_after1_mean","lootboxspend_month_before2_mean","lootboxspend_week_before2_mean","lootboxspend_during2_mean","lootboxspend_week_after2_mean","playtime_2019_before1_mean","playtime_month_before1_mean","playtime_week_before1_mean","playtime_during1_mean","playtime_week_after1_mean","playtime_month_before2_mean","playtime_week_before2_mean","playtime_during2_mean","playtime_week_after2_mean","revenue_2019_before1_sd","revenue_month_before1_sd","revenue_week_before1_sd","revenue_during1_sd","revenue_week_after1_sd","revenue_month_before2_sd","revenue_week_before2_sd","revenue_during2_sd","revenue_week_after2_sd","lootboxspend_2019_before1_sd","lootboxspend_month_before1_sd","lootboxspend_week_before1_sd","lootboxspend_during1_sd","lootboxspend_week_after1_sd","lootboxspend_month_before2_sd","lootboxspend_week_before2_sd","lootboxspend_during2_sd","lootboxspend_week_after2_sd","playtime_2019_before1_sd","playtime_month_before1_sd","playtime_week_before1_sd","playtime_during1_sd","playtime_week_after1_sd","playtime_month_before2_sd","playtime_week_before2_sd","playtime_during2_sd","playtime_week_after2_sd"
"49","ROW","ios","severe detractor","promoter",656,221.482964667818,118.794884641468,23.3533534984275,3.43144834514764,24.2325033902482,91.7727181957883,20.8841346674242,6.37869580450564,19.0264171607375,51983.4756097561,26601.0213414634,4940.2743902439,1290.09146341463,5409.7256097561,22366.5701219512,5002.51524390244,1208.36890243902,4227.88109756098,397764.461890244,190234.472560976,42121.1783536585,13492.4207317073,37935.4679878049,171256.929878049,37207.5655487805,11048.762195122,41378.7088414634,674.609854966355,426.000833818161,99.8336328921549,17.0750747685686,110.030602004749,278.054278317131,120.147989694318,23.477501998221,101.177079716503,88088.2088732489,52727.3000360598,11988.4581740207,2327.41431554458,12983.9063124586,35065.7893552031,14825.0161283512,2591.60257376482,11777.4082579484,387393.658738485,193499.691866569,48151.8281928283,15070.1500919942,42952.5990675595,134897.750670481,39928.1159906604,12903.0581623237,43684.0937953356
"50","ROW","ios","severe detractor","severe detractor",291,171.858886322361,86.8746701626748,13.630820139273,4.41713700350239,19.2514976495513,90.9669628885825,19.240502120473,7.27041509686628,22.0877711108423,45842.0240549828,22835.2199312715,4022.68041237113,1637.59450171821,5095.39518900344,23995.7903780069,5225.82474226804,1271.32302405498,4928.88316151203,393221.079037801,188802.735395189,40261.9381443299,12974.587628866,39582.6288659794,197703.807560137,48887.323024055,13592.2302405498,51854.7422680412,530.443339151771,326.162664108036,56.8214720789491,19.7267092186188,79.3106327921557,219.153796747247,76.0881448216662,28.7806547287599,76.8052621574691,71989.5717573716,42668.6721679858,7620.77082472823,3081.57120478767,9726.69218139255,30876.9847005943,9612.38492636594,2925.72385127448,10033.1439037422,376384.327733699,183121.944059902,43167.7560212076,13801.3911138566,43495.5392016365,149189.450865244,51525.6122967061,15136.8521154184,53459.3410227994
"51","US","android","NaN","NaN",2589,9.55895608997169,4.60356290997391,0.852441096948628,0.273711857860177,0.929663962920046,3.47883513339192,0.325037251206689,0.0312461756967389,0.362306811396121,4199.05291618385,2093.76129779838,419.984550019312,233.920432599459,497.246040942449,1631.22827346466,227.966396292005,34.4380069524913,226.37504828119,26020.7585940517,12239.3259945925,2585.54190807261,2012.42332947084,2799.11587485516,9890.07956740043,1532.86635766703,208.499420625728,1344.72035534953,88.779245769872,47.5415267885578,11.0143526283824,4.06500038635342,10.2898867722913,37.6454186812434,5.52204116940644,0.824221983816681,6.21929085263259,15441.8823287638,8049.205834099,1911.97693389399,757.912641218738,2105.45074090124,6213.94423328253,871.804856997744,329.276205741866,1288.11391702194,82561.5581030281,37233.8991317746,8994.45947762892,4181.59565202988,9858.85542793946,28861.174625965,6658.49002473432,1445.18674705635,7041.50228707361
"52","US","android","NaN","detractor",1293,9.52634411107871,4.33681955205214,0.752977571539057,0.200951276102088,0.714988399071925,36.3989032930665,15.0147201713322,5.77808095438305,18.263798434771,4417.69992266048,2114.90023201856,405.491105955143,229.938128383604,501.260634184068,10148.9443155452,4370.16627996906,1119.44702242846,4311.92962103635,29173.3495746326,13639.7965970611,2850.02474864656,1964.48182521268,3122.8909512761,85768.2969837587,38175.0610982212,10636.7401392111,40201.6434648105,62.8386334820644,29.8768441509618,6.94409507242551,2.37892073799339,6.1539535433947,131.321828164814,78.5372555607547,19.9914636472888,63.9760956121691,13306.9419694616,6316.97374640695,1504.4634863277,690.595603222758,1611.89916570712,17484.0180756056,9964.88905532159,2368.3622624523,8265.0359656111,84755.5484197821,39361.9350078023,8657.469768201,3356.50646564068,8993.03268289517,80601.0179830215,38717.6557850059,12378.6049660737,40542.9117237427
"53","US","android","NaN","passive",828,7.07056763285023,2.8489734299517,0.624130434782609,0.688260869565216,0.717173913043481,31.2673461790888,12.2452333613248,6.27351016521352,18.307349033536,4015.75362318841,1883.92995169082,409.251207729469,272.548309178744,469.202898550725,9379.93357487923,4130.25362318841,1104.59541062802,4332.56038647343,25309.0615942029,11183.2669082126,2418.99516908212,1980.32367149758,2680.17995169082,86225.497584541,38864.5229468599,11006.4963768116,43077.9625603865,46.5302240508417,22.1801120931258,6.87079646794211,12.8248066894243,11.8367845883806,95.5305935092668,46.8173312063958,19.4394366952938,77.3204277598281,11329.0184163412,5205.03794390642,1537.80074112546,1777.24013420823,2012.78317238801,13365.6419972708,6666.38567747874,1945.72999746888,9077.46323823858,71531.2924800526,31168.0608390507,6840.63982578351,3308.70685883439,8333.13533001114,81155.2032817746,37717.0752571982,11472.3636446422,42982.3617903998
"54","US","android","NaN","promoter",1113,5.59070080862533,2.9228661275831,0.455292003593891,0.304411500449237,0.587196765498655,33.4904821110106,14.3662657306976,6.06639782052483,16.501231616494,3513.33243486074,1832.44294699012,398.454627133872,197.448337825696,449.083557951482,9465.81761006289,4141.48247978437,1292.87960467206,4076.58131176999,28345.1680143756,13537.5983827493,3127.10781671159,2079.91194968553,3049.31985624439,81910.5929919138,36542.8095238095,10508.2542677448,39966.8903863432,38.656847014354,19.6789314574422,6.44708056246146,4.06302484595653,5.21042708500868,179.698989075671,86.1765833739439,26.515573987064,95.0560714552714,9832.05374014516,5215.14937419513,1270.03694146926,679.729999083575,1360.89477588586,21641.720578773,10550.9306037067,2947.86200812474,11410.3132155546,88151.617735972,41111.5177296085,10194.7652271607,4200.014813627,9135.12808737679,86083.7200389445,40198.1949714846,12314.2464508396,44845.6213649502
"55","US","android","NaN","severe detractor",595,7.68179831932772,4.07440336134452,1.26507563025209,0.22163025210084,1.92547899159664,40.2847164624953,15.2100851250406,7.84260898780695,22.6204868317178,3435.78319327731,1846.60672268908,440.90756302521,205.025210084034,611.478991596639,11521.5798319328,4736.85714285714,1208.13445378151,5102.88235294118,22148.9109243697,11132.6638655462,2706.87899159664,1955.5512605042,3133.27899159664,104546.564705882,45452.8268907563,13126.6806722689,49970.7243697479,97.7985437703205,51.5917945454135,16.730589852748,2.21630593201128,24.3988055103968,131.351365789375,80.8585170496082,28.6147610202482,76.2652436207289,16620.3396111397,8859.67201416671,2750.35770857373,613.522251622086,3934.78570568229,18480.3139760885,10633.7509197996,2880.28521059108,10655.4517180691,82996.8468002551,40001.911016572,10303.5562225112,4081.25331834012,11748.1095356987,99029.0128231505,46114.9077409337,14676.4878403804,52199.08002864
"56","US","android","detractor","NaN",2563,157.714021554485,84.7606344654094,17.2252387354186,4.7081220074354,17.5390346600427,41.2013899596943,0.377768230186933,0.00504463111693676,0.380530033090965,40722.0163870464,21096.8154506438,4255.18923136949,1495.52477565353,4551.56847444401,11105.952009364,205.189231369489,23.5914943425673,241.613343737807,292866.636363636,142629.470152165,31037.2641435817,10816.3316426063,26923.1946937183,70862.5809598127,1278.54779555211,138.611002731176,1065.78423722198,580.386859655199,328.25444711244,79.9296939504164,32.8683400399652,87.7091191028963,173.548596905902,6.64415244129558,0.180721919178709,11.0241900602551,81057.9428783239,45384.9639185777,10896.2218918165,3744.99333584842,12218.0619182961,24588.8476536273,1263.78135726807,212.744707147857,1856.8566475662,311052.015984842,153421.952686916,36309.8271232649,12814.0610620396,32399.1073262731,82959.251702572,6131.52790164299,1122.71802164038,5620.0866552366
"57","US","android","detractor","detractor",1235,133.804766583598,72.0638250001316,18.6553765182186,4.18138461538461,14.7698299595142,76.8266404526937,16.126755187064,7.74165046052351,20.5262121208329,37462.3012145749,19377.3700404858,4475.17408906883,1463.26315789474,4186.61538461538,20015.020242915,4747.08502024291,1318.65587044534,4715.79352226721,286127.307692308,139906.365182186,30954.4923076923,10803.2388663968,27392.1020242915,150452.134412955,40689.8712550607,11414.8850202429,42529.8234817814,377.015334654845,231.46360183958,83.8683654587128,21.0349706570944,51.7359379861476,167.97348338783,59.0480990834304,30.9179649847989,73.494542065445,56969.7051485105,33797.013592952,11274.9444915771,3087.72058897077,7651.47392355503,24534.6951450927,8556.93459745271,3545.24008837685,9557.89636898633,303717.667246033,150418.798306816,36521.3988613505,12831.5970133461,32197.3317474555,114603.848987403,40833.4600334121,12600.3154160848,41919.5401631202
"58","US","android","detractor","passive",815,160.182449358343,81.3451242049685,17.8597300613497,4.93319018404908,17.0722085889571,77.7443456194504,16.5491519872946,7.54179463754137,18.9228991171935,41645.3840490798,21055.236809816,4386.96932515337,1595.42331288344,4455.71779141104,20121.8834355828,4708.07975460123,1330.17791411043,4500.21472392638,295394.496932515,144688.274846626,31907.1435582822,10668.5926380368,27710.8846625767,152552.357055215,41054.5214723926,12102.0944785276,44530.7435582822,473.61451623614,234.429765803866,68.080629381482,24.9271820271596,66.4810752959946,195.759089447697,80.4254804669464,26.0359727404859,67.2276155888792,69807.9645276233,35043.1293098539,9415.25663544777,3375.50295259743,9384.2985175872,28137.9842140719,11169.3927233367,2815.30731565411,8809.95662148857,319695.22305354,159064.096641693,38545.2989712309,13238.9066939291,33130.7574185489,119875.486857441,42143.1275865139,13334.9322787658,45428.1865633459
"59","US","android","detractor","promoter",1069,162.635269437882,91.6404590075048,21.0139474495478,5.01874413475225,17.7071734426717,75.366578512836,16.6338356451289,8.30159748759422,19.3280161232382,41721.6576239476,22223.668849392,4727.70813844715,1625.05144995323,4499.87839101964,19189.1721234799,4406.52011225444,1541.99251637044,4278.76987839102,297967.09354537,147284.598690365,32205.0439663237,11199.6613657624,27923.0355472404,144457.63049579,37594.6155285313,11244.7726847521,41287.9971936389,422.345342385125,256.907147970753,73.3389714747887,22.9318942939976,60.641561824346,207.350141899644,81.4747854525791,34.4651972771323,94.7153201375738,62713.9542287989,37237.4640980546,9944.70052937024,3308.44797707525,8789.23819971132,28423.5632518672,10538.6756835803,3981.90850858359,12230.837737752,309309.808050021,156358.224887006,37561.5085800343,13365.2987706893,32946.8046629239,114945.268810632,39705.1630840484,12993.4598735929,44695.4424414868
"60","US","android","detractor","severe detractor",580,193.492602876322,105.500172413793,22.0658793103448,7.0836933712282,21.8191573860505,103.027389519211,20.5494455750684,10.9359013036506,31.9036739615657,47397.9310344828,25069.2413793103,5054.74137931035,1838.56896551724,5184.56896551724,24451.8879310345,5416.58620689655,1681.12931034483,6243.0775862069,323885.010344828,160505.944827586,35337.4603448276,11805.0275862069,31263.0465517241,181504.618965517,50242.3982758621,14177.2465517241,54416.0982758621,507.478447341289,294.21278582218,75.4527078462571,32.2763249900524,72.3147038859525,264.702997996568,111.973222306908,56.0233891966057,179.843028584076,74542.2713288853,42981.165270508,10606.6572164742,3831.4836369898,10278.9537138365,36865.8325967697,15557.3085741164,7271.89137155468,23747.3677454687,351552.541696674,177096.55675501,42948.4238107458,14052.5979660379,38391.5556102605,144456.528327952,51407.3557338419,15228.8436905611,54599.4205918537
"61","US","android","passive","NaN",2045,187.640693240751,97.9733532673425,20.9293039821614,5.48926650366751,21.3675316138899,49.059833740386,0.188014049829732,0.0323291159436952,0.736627903546558,43859.4034229829,22785.315403423,4902.24449877751,1687.79951100244,5065.31051344743,12153.6210268949,218.955990220049,36.5941320293399,268.210268948655,285457.17603912,141101.074327629,31239.6674816626,11079.6782396088,27555.6836185819,72313.4591687041,1442.05476772615,230.580440097796,1456.90171149147,1041.89768186984,563.664487747441,114.51154722448,49.249963032059,142.546801345219,276.472624174308,3.7412764059872,0.807876640510904,9.79400391321435,136211.981128235,73967.2089462766,15401.8509923668,5182.13343104575,18626.1552384449,36358.0864626925,959.123827081085,313.182993849888,1436.76291399439,298612.649853852,147775.718154087,35148.6274280556,12556.7095466949,30946.9219841127,81368.1642875237,6997.26165707616,1932.02589038147,7941.67970444608
"62","US","android","passive","detractor",973,130.891775075711,72.1997768007743,19.2495477903391,4.71780061664953,18.7505426698523,74.2827568169725,17.4852190528879,7.80331907008347,19.2023076477351,36851.3967112025,19661.9619732785,4597.26618705036,1748.55087358684,4786.86536485098,19684.8509763618,4704.20349434738,1332.32785200411,4496.80369989722,278678.651593011,139575.686536485,31386.9249743063,11397.8684480987,27925.1695786228,150430.87975334,39790.5827338129,11615.7656731757,44540.3576567318,410.691723410227,218.627423552124,67.335514232504,22.622973144174,72.9185271458208,176.690396109579,78.5129030738621,26.7216373674964,69.6914834202989,61329.4390970244,32822.6891693883,9384.82406683744,3473.69572537987,10322.903355281,26068.2551792388,10918.4754866407,3271.72238879097,8940.58852413692,295500.80378422,147774.616082975,36251.8133842094,13161.6759674746,32063.7767734302,117333.7117443,41643.4468651588,13292.3270928683,47295.1968355075
"63","US","android","passive","passive",627,130.226860173456,68.4063813036942,18.2712420418886,5.01561403508772,18.8216175366197,63.121817019668,9.31388110187878,6.57966808257062,17.3915331655493,36666.2440191388,19064.7926634769,4459.95215311005,1728.69218500797,4822.2009569378,18635.956937799,3807.82296650718,1215.9649122807,4091.52312599681,295087.977671451,148645.907496013,33524.2918660287,12130.1626794258,29959.6028708134,150430.585326954,37148.9489633174,10826.5789473684,40118.4497607656,349.448336299212,182.56204729303,62.2988758281915,23.3624932760706,65.3903983589908,138.584577385122,39.4388697182394,23.7589825352642,73.0931545691725,53097.6106037451,26952.8102984179,8540.23707860205,3488.66533603093,9252.63366036085,20498.1619676218,6017.76430460662,2725.05587808819,8547.84066210221,310570.068420836,156110.124535624,38528.4051822486,13198.9320852388,32846.6222585962,110858.256071241,36348.9068001512,11635.8133751923,39524.3057899109
"64","US","android","passive","promoter",862,146.182314807033,73.5270946900976,17.0330546505098,4.26747099767982,16.9401392111369,64.2136519790661,14.3151783314859,6.95539919361414,17.373161185149,38061.9373549884,19288.7122969838,4343.74709976798,1606.43851508121,4425.18561484919,18046.6589327146,4194.37354988399,1381.87354988399,4098.3120649652,278011.561484919,137827.383990719,32038.7053364269,11585.8549883991,27788.1821345708,144249.996519722,36557.777262181,10924.5197215777,40236.4593967518,671.955683830813,296.207901000544,78.3099943758265,21.1191349811961,77.3830414844766,187.164491205953,60.8651642952325,32.0628762445139,65.3624284267354,91263.0990442968,41208.1967109176,10610.0247556619,3107.26599042303,10847.7648816325,26024.8518228546,8083.32860938715,3157.85666392442,8440.62749627309,310243.222377658,155511.337317213,38833.8771061781,14222.495612439,33242.5274444465,116729.536387623,39709.8333046309,13306.0707463739,45857.5954262886
"65","US","android","passive","severe detractor",453,175.361069114941,95.5771523178807,22.2030022075055,6.15704194260485,26.9572626931567,105.026834051243,20.5879783441205,9.76572842422986,28.9802553800569,42392.2715231788,22741.7858719647,5081.30242825607,1866.57836644592,5878.2119205298,24419.5584988962,5497.16335540839,1410.30905077263,6152.54966887417,275025.887417218,136821.902869757,31708.4105960265,11357.3973509934,28897.004415011,168238.099337748,47153.4900662252,13859.7814569536,51791.4701986755,878.854891362641,464.03197692689,115.270668191833,50.8642130708717,154.713358961543,339.520091591411,132.039835422772,44.0881303299214,111.210282293046,117729.006769029,62923.8371347582,15790.3382952019,6987.95471179749,20067.2308417007,45446.2079223012,16789.4411041076,3933.21588309584,15624.1471328393,279819.764743044,140492.171278739,34524.6615458803,13345.8360864424,32022.480730737,119055.151457664,46766.960104245,15433.8585408436,52482.4730387904
"66","US","android","promoter","NaN",3183,115.397725642053,63.5370382464816,17.7818504555451,4.53477222745837,14.5126371385923,33.6753745388196,0.238217830792305,0.215384617454322,0.480739133557396,32721.3125981778,17570.4203581527,4353.15111530003,1637.69085768143,4084.20986490732,9691.17499214577,229.695256047754,48.9286836317939,248.553251649387,244254.699968583,126155.278667923,29272.5155513666,10921.300659755,25317.3587810242,65236.5252906062,1642.65347156773,274.546654099909,1582.0037700283,401.399066952442,223.855588173534,75.8137821120915,23.9087083246971,59.2021627649577,129.989651054459,3.88822321961335,5.92332399580186,8.35335436689179,58211.5829808986,32108.6230455965,10271.8417605345,3261.48202016859,8685.13753923133,18767.485635593,1025.40803063423,735.712656810654,1401.7707176249,273411.859288975,140658.624669466,35442.1238544823,13251.3858737921,30223.5412435077,76991.8607100133,8226.57874655524,2222.16162822506,9059.69981513712
"67","US","android","promoter","detractor",1485,119.852483188325,64.1524670342953,17.1924598789545,5.33002020202021,15.9157062061586,75.4325760707889,17.4317049677646,7.20325031250781,18.7437286451316,32956.0249158249,17471.8296296296,4191.54208754209,1726.74074074074,4288.7138047138,19324.9696969697,4808.0404040404,1244.57239057239,4427.24242424242,248744.896969697,125649.901010101,28845.3427609428,10720.1750841751,25661.7225589225,144059.826262626,39053.2599326599,11147.7562289562,42664.2127946128,439.575026537906,251.66421679888,63.0853038520123,27.7656998581242,70.4652228980113,219.617020284479,92.6754638223566,33.7744739029349,80.0789924181075,62428.0256010455,35562.0028394459,8629.97113152043,3870.673397571,10123.105288207,30632.2688317854,12500.0567464366,3773.97856207121,10720.952004458,286252.841458543,140522.868373407,33921.5924261439,12194.7271991868,29930.5560716562,112734.740171351,40379.9924155461,12688.7841855043,45304.0179578721
"68","US","android","promoter","passive",1038,109.853842097287,59.7424835184853,15.3956454720616,4.28621387283237,16.8492093439675,74.5722974811389,18.9725074659085,7.31566608346593,21.8336770874958,31681.5481695568,16904.8622350674,4111.30057803468,1661.62813102119,4368.86319845857,19243.6368015414,4945.87186897881,1467.03275529865,4940.69845857418,251104.295761079,129004.738921002,30356.7013487476,11529.9807321773,26722.6445086705,145996.867052023,39512.612716763,11092.7842003854,42775.6599229287,338.633687290417,186.066366836179,53.4155916467434,18.6331304782115,63.0791787129031,209.991316859932,95.5168127940657,28.5083239843213,116.18647587016,49860.6786873393,27233.4292093163,7358.54306049851,2806.05065839034,8559.21595032258,28732.8146204574,12225.3068002654,3860.5990013051,16051.7252508283,278793.581272134,142792.796462665,35239.7417400705,13428.4157739578,31339.8406438712,109551.81455234,37263.8911082407,11472.2130223991,41690.1661189657
"69","US","android","promoter","promoter",1334,112.112619604079,60.5864426925349,16.0306671664168,3.93519631100123,16.661165536974,62.1153104229668,12.2210143450001,5.11710024659552,14.6621782744216,32248.6034482759,17228.2061469265,4229.75262368816,1642.13643178411,4262.61619190405,17228.5944527736,3882.22263868066,1274.38155922039,3664.3215892054,245573.331334333,125529.754872564,29680.0037481259,11119.6581709145,25769.7728635682,140458.522488756,37495.5637181409,11118.0397301349,41202.9445277361,372.927983231688,196.423640353173,61.0556897114528,17.3495450919829,63.5260723703019,151.567490469108,56.5323644714154,18.555743995323,54.9059180646683,55228.3316741535,29366.6733075526,8355.01516057021,2635.87170842833,9055.61895376439,21430.911859986,7363.40795897864,2501.51553684663,6864.89115834567,276803.349090888,137159.767644839,34565.966998384,12944.4607537605,30644.6214899075,112806.36277513,39015.3572270709,12716.2014317517,43296.5237545374
"70","US","android","promoter","severe detractor",696,141.220191943276,76.3582580804056,19.8636206896552,6.02234195402299,15.6253735632184,75.4214799796668,16.4846299295162,6.77861655811224,26.5167519209023,36739.0229885057,19905.9913793103,4829.94252873563,1828.26149425287,4353.5632183908,20014.4827586207,4802.84482758621,1195.12931034483,5455.15086206897,275451.91091954,140099.597701149,31559.4281609195,11246.0445402299,26459.6451149425,158980.377873563,45058.0675287356,12958.0158045977,49945.2974137931,413.277264485762,239.480705873833,72.4977064948654,34.8259421266811,75.0247572961239,179.934663874299,65.2128876692906,28.9111645764989,103.379184077223,60520.8660731256,34784.0977947212,9850.26440120622,4356.3410817716,10475.0220867004,25263.7330163047,8821.77521061008,2695.86497600793,12031.7721569269,314072.457926613,154832.370026004,36850.9210555882,12727.9892777912,31199.1308352312,120960.458766352,44934.4804289043,14122.7885731963,51914.4342890325
"71","US","android","severe detractor","NaN",883,225.962998328775,118.974630106568,24.9860942804442,5.755891383042,20.9773352424058,55.5980599412987,0.478880239839289,0.118706506413235,0.477101148017902,55268.4337485844,28089.7361268403,5667.03284258211,1914.2355605889,5400.4530011325,14210.6908267271,286.115515288788,33.7315968289921,256.868629671574,409953.201585504,193294.843714609,40696.657984145,14277.2933182333,36599.4054360136,95203.2933182333,1228.31936579841,171.305775764438,1303.71687429218,574.402532258809,321.968564943085,102.283853888132,25.6247718878357,67.9321050921711,148.364592351228,6.17878848789067,1.96532662404287,6.88329801200353,85871.0839468259,47720.9686002822,14142.2119151377,3765.62636272269,10031.3873640498,22579.7228074638,1292.92448137247,225.770987926198,1192.40675213658,401291.54776325,196544.026944968,45994.6179288683,16363.738115211,42215.8685925254,103338.932139704,4871.96838138618,1364.41093476719,7031.42180178879
"72","US","android","severe detractor","detractor",403,220.431617278477,107.42644701297,26.9705955334988,6.60362282878413,24.4794789081886,108.395643128734,17.6014690129471,6.90308666393826,18.2854705877406,54441.4317617866,26672.0024813896,5822.80397022333,2069.80148883375,6184.41687344913,25560.2481389578,4793.00248138958,1287.87841191067,4638.34987593052,405381.59057072,192668.712158809,41226.6104218362,14023.6699751861,38466.1736972705,181870.384615385,42483.4789081886,12217.9330024814,47583.8709677419,558.414715318692,278.795063615558,94.4118551384799,34.8134739638191,71.9532424943393,240.501306793633,58.7972269223795,20.9381178363253,61.91605912266,82277.6154976388,42052.3180732741,13153.234675041,4636.5036535788,10820.5960947484,35266.4496206203,8186.06515542415,2404.77127874773,7990.34920495239,387255.669610544,191356.795253755,45581.9538254653,16038.2156031803,42707.8975423418,131514.224017817,42265.0371990166,13803.4099587937,50419.9055603997
"73","US","android","severe detractor","passive",278,263.339784172662,121.021582733813,25.965,6.03428057553956,22.3536330935252,91.804060036013,18.7859334239459,8.36481529900335,21.4871206936589,60386.3129496403,28864.118705036,6005.10791366907,2023.95683453237,5560.17985611511,23158.0575539568,4859.64028776978,1208.8309352518,4885.14388489209,424203.251798561,200447.571942446,43168.8525179856,14327.5143884892,38228.7158273381,167526.201438849,35559.7014388489,10590.1510791367,41204.0107913669,669.848358474407,315.84436246356,90.2078095579015,34.6295864303888,78.1205018697701,177.419391447154,63.7046145082122,24.8376543175081,68.4796166102876,97309.8301240885,46322.8383710195,12314.6906703336,5165.29226808479,10957.8029977698,27078.7682892272,8669.10533069941,2721.58645538403,8627.80434067412,426326.127506448,207618.636980375,53189.8435502376,17775.5849023014,44990.4553649352,127105.015485558,32854.0723575834,10941.8604443811,40941.7648523328
